上	A
周	A
六	A
上	B
午	B
十	B
八	B
点	B
四	B
十	B
九	B
分	B
左	B
右	B
到	B
中	B
午	B
五	B
点	B
五	B
十	B
分	B
左	B
右	B
。	O
一	A
九	A
一	A
一	A
年	A
二	A
月	A
十	A
九	A
号	A
上	B
午	B
二	B
点	B
零	B
七	B
分	B
。	O
一	A
九	A
六	A
三	A
年	A
十	A
二	A
月	A
二	A
十	A
八	A
号	A
上	B
午	B
十	B
六	B
点	B
三	B
十	B
一	B
分	B
。	O
二	A
零	A
一	A
八	A
年	A
下	A
个	A
月	A
三	A
十	A
一	A
日	A
傍	B
晚	B
四	B
点	B
十	B
二	B
分	B
左	B
右	B
。	O
大	A
前	A
天	A
凌	B
晨	B
。	O
礼	A
拜	A
六	A
从	B
下	B
午	B
四	B
点	B
五	B
十	B
六	B
分	B
左	B
右	B
到	B
上	B
午	B
九	B
点	B
四	B
十	B
分	B
。	O
下	A
星	A
期	A
五	A
从	B
中	B
午	B
二	B
点	B
四	B
十	B
五	B
分	B
到	B
早	B
晨	B
零	B
点	B
二	B
十	B
三	B
分	B
。	O
上	A
上	A
星	A
期	A
一	A
凌	B
晨	B
二	B
十	B
二	B
点	B
五	B
十	B
五	B
分	B
至	B
晚	B
上	B
四	B
点	B
十	B
五	B
分	B
之	B
间	B
。	O
昨	A
天	A
凌	B
晨	B
。	O
下	A
礼	A
拜	A
五	A
早	B
晨	B
二	B
十	B
三	B
点	B
二	B
十	B
三	B
分	B
至	B
上	B
午	B
十	B
五	B
点	B
五	B
十	B
六	B
分	B
左	B
右	B
之	B
间	B
。	O
一	A
二	A
年	A
九	A
月	A
二	A
十	A
二	A
日	A
傍	B
晚	B
十	B
一	B
点	B
五	B
十	B
四	B
分	B
左	B
右	B
。	O
上	A
星	A
期	A
一	A
傍	B
晚	B
零	B
点	B
整	B
到	B
上	B
午	B
十	B
八	B
点	B
二	B
十	B
五	B
分	B
左	B
右	B
。	O
九	A
五	A
年	A
上	A
个	A
月	A
一	A
日	A
早	B
晨	B
零	B
点	B
十	B
六	B
分	B
左	B
右	B
。	O
八	A
七	A
年	A
十	A
二	A
月	A
二	A
十	A
一	A
号	A
下	B
午	B
五	B
点	B
零	B
四	B
分	B
。	O
今	A
天	A
晚	B
上	B
。	O
后	A
天	A
凌	B
晨	B
。	O
上	A
上	A
周	A
三	A
从	B
早	B
晨	B
十	B
点	B
二	B
十	B
二	B
分	B
左	B
右	B
到	B
凌	B
晨	B
二	B
十	B
四	B
点	B
五	B
十	B
四	B
分	B
左	B
右	B
。	O
大	A
前	A
天	A
早	B
晨	B
。	O
明	A
天	A
中	B
午	B
。	O
一	A
九	A
六	A
八	A
年	A
十	A
一	A
月	A
十	A
六	A
日	A
晚	B
上	B
四	B
点	B
二	B
十	B
四	B
分	B
左	B
右	B
。	O
大	A
前	A
天	A
下	B
午	B
。	O
大	A
后	A
天	A
傍	B
晚	B
。	O
上	A
上	A
星	A
期	A
四	A
从	B
早	B
晨	B
五	B
点	B
五	B
十	B
四	B
分	B
左	B
右	B
到	B
下	B
午	B
十	B
五	B
点	B
五	B
十	B
六	B
分	B
。	O
周	A
五	A
下	B
午	B
二	B
点	B
四	B
十	B
九	B
分	B
至	B
下	B
午	B
十	B
五	B
点	B
四	B
十	B
八	B
分	B
之	B
间	B
。	O
礼	A
拜	A
天	A
上	B
午	B
十	B
八	B
点	B
四	B
十	B
九	B
分	B
左	B
右	B
至	B
中	B
午	B
五	B
点	B
五	B
十	B
分	B
左	B
右	B
之	B
间	B
。	O
昨	A
天	A
早	B
晨	B
。	O
今	A
天	A
傍	B
晚	B
。	O
下	A
礼	A
拜	A
天	A
下	B
午	B
四	B
点	B
五	B
十	B
六	B
分	B
左	B
右	B
至	B
上	B
午	B
九	B
点	B
四	B
十	B
分	B
之	B
间	B
。	O
一	A
九	A
零	A
零	A
年	A
正	A
月	A
二	A
十	A
六	A
号	A
下	B
午	B
十	B
七	B
点	B
四	B
十	B
一	B
分	B
。	O
二	A
零	A
三	A
零	A
年	A
十	A
月	A
二	A
十	A
九	A
日	A
二	B
点	B
四	B
十	B
九	B
分	B
。	O
明	A
天	A
下	B
午	B
。	O
礼	A
拜	A
三	A
中	B
午	B
二	B
点	B
四	B
十	B
五	B
分	B
到	B
早	B
晨	B
零	B
点	B
二	B
十	B
三	B
分	B
。	O
五	A
一	A
年	A
正	A
月	A
二	A
日	A
中	B
午	B
十	B
六	B
点	B
。	O
星	A
期	A
五	A
傍	B
晚	B
四	B
点	B
十	B
四	B
分	B
左	B
右	B
到	B
五	B
点	B
二	B
十	B
六	B
分	B
。	O
上	A
上	A
周	A
五	A
傍	B
晚	B
十	B
点	B
三	B
十	B
四	B
分	B
至	B
凌	B
晨	B
十	B
七	B
点	B
五	B
十	B
一	B
分	B
左	B
右	B
之	B
间	B
。	O
大	A
后	A
天	A
中	B
午	B
。	O
昨	A
天	A
下	B
午	B
。	O
一	A
五	A
年	A
腊	A
月	A
六	A
日	A
晚	B
上	B
十	B
四	B
点	B
二	B
十	B
九	B
分	B
。	O
明	A
天	A
早	B
晨	B
。	O
六	A
零	A
年	A
九	A
月	A
二	A
十	A
日	A
凌	B
晨	B
六	B
点	B
五	B
十	B
四	B
分	B
。	O
下	A
星	A
期	A
四	A
早	B
晨	B
二	B
十	B
三	B
点	B
二	B
十	B
三	B
分	B
到	B
上	B
午	B
十	B
五	B
点	B
五	B
十	B
六	B
分	B
左	B
右	B
。	O
下	A
礼	A
拜	A
五	A
从	B
傍	B
晚	B
四	B
点	B
十	B
四	B
分	B
左	B
右	B
到	B
五	B
点	B
二	B
十	B
六	B
分	B
。	O
去	A
年	A
上	A
上	A
个	A
月	A
十	A
八	A
日	A
上	B
午	B
二	B
十	B
二	B
点	B
五	B
十	B
三	B
分	B
。	O
礼	A
拜	A
三	A
傍	B
晚	B
四	B
点	B
十	B
四	B
分	B
左	B
右	B
至	B
五	B
点	B
二	B
十	B
六	B
分	B
之	B
间	B
。	O
